ORGANIZATION_CODE,template_name,item_SEGMENT1,DESCRIPTION,PRIMARY_UOM_CODE,PURCHASING_ITEM_FLAG,PURCHASING_ENABLED_FLAG,PROCESS_FLAG
SIO,@Product Family,125056,Best Air Freshner Blocks - Gardinia - 45g (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,125053,Best Air Freshner Blocks - Jasmin - 45g (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,125055,Best Air Freshner Blocks - Lavender - 45g (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,125054,Best Air Freshner Blocks - Rose - 45g (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,123608,Best Air Freshner-Lavender -475ml (Rs.60.00 Off),ECH,Y,Y,N
SIO,@Product Family,125049,Best Car Shampoo - 500ml (Rs.20/- off),ECH,Y,Y,N
SIO,@Product Family,124355,Best Carwash 500ml & Air Freshner 475ml(Rs.90.00 off),ECH,Y,Y,N
SIO,@Product Family,125050,Best Hinol - 750ml (Rs.23/- off),ECH,Y,Y,N
SIO,@Product Family,125051,Best Pine Hill- 1L (Rs.20/- off),ECH,Y,Y,N
SIO,@Product Family,115037,B-Onion 1Kg  Surf Excel 1Kg (Rs. 35/ Off) -EA,ECH,Y,Y,N
SIO,@Product Family,122912,Brightex HD Galvanized / Non Stick Scourer (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,122530,Brightex HD Galvanized Scourer & Mini Scrubber (Save Rs.10.00),ECH,Y,Y,N
SIO,@Product Family,124900,Brightex Heavy Duty (Super Soft 2pcs Free),ECH,Y,Y,N
SIO,@Product Family,123177,Brightex Lunch Sheets 50s (Mini Scrubber Free),ECH,Y,Y,N
SIO,@Product Family,123890,Brightex Nylon Scrubber (2Nos) Get Free Small Tough Scourer,ECH,Y,Y,N
SIO,@Product Family,122529,Brightex Red Scrubber & Non Stick Scourer (Save Rs.20.00),ECH,Y,Y,N
SIO,@Product Family,123891,Brightex Red Scrubber (2Nos) Get Free Non Stick Scourer,ECH,Y,Y,N
SIO,@Product Family,123381,Brightex Red Scrubber (Mini Nylon Pad Free),ECH,Y,Y,N
SIO,@Product Family,125373,Brightex Red Scrubber Heavy Duty (Buy 2 Rs.25/-off),ECH,Y,Y,N
SIO,@Product Family,112759,Brightex Steel Wool (Large) off 10 -EA,ECH,Y,Y,N
SIO,@Product Family,112760,Brightex Steel Wool (Medium) off 10 -EA,ECH,Y,Y,N
SIO,@Product Family,123382,Brightex Tough Scourer - L (Nylon Pad Free),ECH,Y,Y,N
SIO,@Product Family,112754,Brightex Tough Scourer 02Nos (Free Mini Nylon -50g),ECH,Y,Y,N
SIO,@Product Family,113975,Brightex Tough Scourer 15g Buy 1 - Soft Mini Nylon -EA,ECH,Y,Y,N
SIO,@Product Family,123619,Brightex Tough Scourer 15gx2 Pack (M) (Small Tough Scourer Free),ECH,Y,Y,N
SIO,@Product Family,121750,Brightex Tough Scourer 8g Buy 3 Get 1 free,ECH,Y,Y,N
SIO,@Product Family,112757,Brightex Tough Scourer off 10 -30g,ECH,Y,Y,N
SIO,@Product Family,123179,Brightex Tough Scourer Small 2 Banded (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,112681,Brightex Tough Scourer with Free Scissor -30g,ECH,Y,Y,N
SIO,@Product Family,123876,Brook Bond Laojee Tea -400g (Sugar 500g Free),ECH,Y,Y,N
SIO,@Product Family,112653,Buy 2 Sunlight Soap (Yellow) get 1 Free -EA,ECH,Y,Y,N
SIO,@Product Family,112897,Buy 2Knorr Soups-30/ Off -EA,ECH,Y,Y,N
SIO,@Product Family,113822,Buy 2Vim 200g & GEt Steel Wool Free -EA,ECH,Y,Y,N
SIO,@Product Family,112661,Buy 3 Wonderlight Soap & Get Rollo 25g Free -EA,ECH,Y,Y,N
SIO,@Product Family,113818,Buy 3 Wonderlight Soap & Get Soap tray Free -EA,ECH,Y,Y,N
SIO,@Product Family,112938,Buy Signal Herbal TP & 2 x Fighter TB get off 18/- -EA,ECH,Y,Y,N
SIO,@Product Family,113817,Buy Signal T/P 120g & T/brush Fighter& Get 18/ Off -EA,ECH,Y,Y,N
SIO,@Product Family,112950,Buy Sunlight Soap 3 off Rs5/- -EA,ECH,Y,Y,N
SIO,@Product Family,112719,Buy Surf Excel 300g Get 40g Sachet Free -340g,ECH,Y,Y,N
SIO,@Product Family,112659,Buy Surf Excel 500g & Get Maliban Chocolate Cream -EA,ECH,Y,Y,N
SIO,@Product Family,112886,Buy Three Diva Washing Soap get One Free -EA,ECH,Y,Y,N
SIO,@Product Family,112615,Clear Soft Care With Signal Complete 40g Free -EA,ECH,Y,Y,N
SIO,@Product Family,112673,Clogard Tooth Brush Smart buy 2 get 1 free -EA,ECH,Y,Y,N
SIO,@Product Family,112893,Clogard Tooth Paste - 120g(Smart Tooth Brush Free) -EA,ECH,Y,Y,N
SIO,@Product Family,112453,Clogard Tooth Paste-160g  -Clogard Tooth Brush Free,ECH,Y,Y,N
SIO,@Product Family,124612,Closeup Ever Fresh (80g) 15/= off,ECH,Y,Y,N
SIO,@Product Family,121990,Comport Fabric Conditioner - Pink 800ml (Rs 65/-Off),ECH,Y,Y,N
SIO,@Product Family,125407,Dash Disinfectant - Pine Top -EA (15% Off),ECH,Y,Y,N
SIO,@Product Family,125179,Dash Fabric Conditioner - Magic Soft - 500ml (15% off),ECH,Y,Y,N
SIO,@Product Family,124868,Dash Multy Duty Cleaner - Lavender 550ml (Rs.25/- off),ECH,Y,Y,N
SIO,@Product Family,125180,Dash SafeMatic Laundry Liquid - 500ml (15% off),ECH,Y,Y,N
SIO,@Product Family,121524,Dettol Hand Wash SkinCare 250ml  and Cherry Blossm Polish15g,ECH,Y,Y,N
SIO,@Product Family,125414,Dimo LED 12W Day Pin Bulb (10% Off),ECH,Y,Y,N
SIO,@Product Family,125435,Dimo LED 12W Day Pin Bulb x 2 (Rs.450/-off),ECH,Y,Y,N
SIO,@Product Family,125415,Dimo LED 12W Day Screw Bulb (10% Off),ECH,Y,Y,N
SIO,@Product Family,125418,Dimo Led 3w Day Pin (10% Off),ECH,Y,Y,N
SIO,@Product Family,124854,Dimo LED 3w Day Pin (Rs.37.50 off),ECH,Y,Y,N
SIO,@Product Family,125419,Dimo Led 3w Day Screw (10% Off),ECH,Y,Y,N
SIO,@Product Family,125420,Dimo Led 5w Day Pin   (10% Off),ECH,Y,Y,N
SIO,@Product Family,124853,Dimo LED 5w Day Pin (Rs.52.50 off),ECH,Y,Y,N
SIO,@Product Family,125421,Dimo Led 5w Day Screw  (10% Off),ECH,Y,Y,N
SIO,@Product Family,124856,Dimo LED 5w Day Screw (Rs.52.50 off),ECH,Y,Y,N
SIO,@Product Family,124851,Dimo LED 7w Day Pin (Rs.67.50 off),ECH,Y,Y,N
SIO,@Product Family,125416,Dimo LED 7W Day Pin Bulb (10% Off),ECH,Y,Y,N
SIO,@Product Family,125433,Dimo LED 7W Day Pin Bulb x 2 (Rs.250/-off),ECH,Y,Y,N
SIO,@Product Family,125417,Dimo LED 7W Day Screw Bulb (10% Off),ECH,Y,Y,N
SIO,@Product Family,124852,Dimo LED 9w Day Pin (Rs.82.50 off),ECH,Y,Y,N
SIO,@Product Family,125412,Dimo LED 9W Day Pin Bulb  (10% Off),ECH,Y,Y,N
SIO,@Product Family,125434,Dimo LED 9W Day Pin Bulb x 2 (Rs.330/-off),ECH,Y,Y,N
SIO,@Product Family,124855,Dimo LED 9w Day Screw (Rs.82.50 off),ECH,Y,Y,N
SIO,@Product Family,125413,Dimo LED 9W Day Screw Bulb(10% Off),ECH,Y,Y,N
SIO,@Product Family,125422,Dimo LED 9W Warm Screw Bulb (10% Off),ECH,Y,Y,N
SIO,@Product Family,117864,Diva Detergent 1Kg (Rs. 12/  Off) -1Kg,ECH,Y,Y,N
SIO,@Product Family,113554,Diva Detergent Soap - 120g (Buy 4 Get 1 Free) -EA,ECH,Y,Y,N
SIO,@Product Family,124625,Diva Detergent Soap - Lemon Fesh-Yellow (Buy 3 Get 1 Free),ECH,Y,Y,N
SIO,@Product Family,124845,Diva Detergent Soap Lemon Fresh - Yellow 120g (Buy 2 Save Rs.10/-),ECH,Y,Y,N
SIO,@Product Family,124846,Diva Flowers D/ P - Sepalika & Lime 1kg &Diva Soap 120g Buy 3 (Bucket free),ECH,Y,Y,N
SIO,@Product Family,121497,Diva White Power - 1Kg (Cloth Peg Free) -EA,ECH,Y,Y,N
SIO,@Product Family,123257,Domex - Blue 500ml (Rs.30.00 Off),ECH,Y,Y,N
SIO,@Product Family,123702,Domex - Blue 500ml (Toilet Brush Free),ECH,Y,Y,N
SIO,@Product Family,123703,Domex - Pink 500ml (Toilet Brush Free),ECH,Y,Y,N
SIO,@Product Family,122944,Domex 500ml Blue (Vim Bar 200g Free),ECH,Y,Y,N
SIO,@Product Family,122945,Domex 500ml Pink (Vim Bar 200g Free),ECH,Y,Y,N
SIO,@Product Family,117802,Flora (500g   250g) (Rs. 55/  Off) -EA,ECH,Y,Y,N
SIO,@Product Family,112756,Galvanize Scourer 02Nos (Free Non Stick Scourer),ECH,Y,Y,N
SIO,@Product Family,125063,Good Knight Action Green Coil - 10s (15% off),ECH,Y,Y,N
SIO,@Product Family,125068,Good Knight Hit Aerosol Spray - 225ml (15% off),ECH,Y,Y,N
SIO,@Product Family,125066,Good Knight Hit Line Chalk - 10s (15% off),ECH,Y,Y,N
SIO,@Product Family,125067,Good Knight Refills - 45 Nights (15% off),ECH,Y,Y,N
SIO,@Product Family,123780,Good Knight Refills-60 Nights (10% off),ECH,Y,Y,N
SIO,@Product Family,125153,Good Knight Refills-60 Nights (15% off),ECH,Y,Y,N
SIO,@Product Family,116739,Harpic Fresh Citrus 750ml (Lysol 200ml Free) -EA,ECH,Y,Y,N
SIO,@Product Family,124302,Harpic Liquid 10x Power Plus 500ml & Lysol - Floral 500ml (Rs.50.00 Off),ECH,Y,Y,N
SIO,@Product Family,124956,Harpic Liquid 10x Power Plus 750ml (Free Lysol Liquid - 200ml),ECH,Y,Y,N
SIO,@Product Family,124841,Hiru Black Pepper Pieces 50g (10% off),ECH,Y,Y,N
SIO,@Product Family,124762,Hiru Black Pepper Powder 50g (10% Off),ECH,Y,Y,N
SIO,@Product Family,124843,Hiru Jaffna Curry Powder 100g (10% off),ECH,Y,Y,N
SIO,@Product Family,124842,Hiru Jaffna Curry Powder 50g (10% off),ECH,Y,Y,N
SIO,@Product Family,117527,Knorr Cheesy Onion Noodles 44g (Magic Book Free) -EA,ECH,Y,Y,N
SIO,@Product Family,125547,Lak Bar Soap -650g (Rs.20.00 off),ECH,Y,Y,N
SIO,@Product Family,125271,Lankem Fenol Disinfectant - 750ml (Sunney D/P 80g Free),ECH,Y,Y,N
SIO,@Product Family,121870,Laojee Special Blend 200g RS 15 Off,ECH,Y,Y,N
SIO,@Product Family,123881,Laojee Tea -200g (Canister Free),ECH,Y,Y,N
SIO,@Product Family,121846,Life Buoy Total 100g x 3-Rs12 Off,ECH,Y,Y,N
SIO,@Product Family,113522,Lifebuoy 100g 4 in 1 off Rs12/- -EA,ECH,Y,Y,N
SIO,@Product Family,121851,Lifebuoy Body Soap 110g Active  Rs 2 Off,ECH,Y,Y,N
SIO,@Product Family,121852,Lifebuoy Body Soap 110g Active Fresh  Rs 2  Off,ECH,Y,Y,N
SIO,@Product Family,121850,Lifebuoy Body Soap 110g Herbal  Rs 2 Off,ECH,Y,Y,N
SIO,@Product Family,121853,Lifebuoy Body Soap 110g White Rs 2 Off,ECH,Y,Y,N
SIO,@Product Family,122701,Lifebuoy Handwash 200ml (Hand Towel Free),ECH,Y,Y,N
SIO,@Product Family,112933,Lifebuoy Herbal Soap (100gx2) (Rs.6.00 Off),ECH,Y,Y,N
SIO,@Product Family,123883,Lifebuoy Soap - Total - Active -100gx3 (Soap Box Free),ECH,Y,Y,N
SIO,@Product Family,125032,LPC Disinfectant - 550ml (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,124999,LPC Pinenol Disinfctant (1x15) 1L (Rs.10/- off),ECH,Y,Y,N
SIO,@Product Family,113521,Lux Peach (2) & Sberry off Rs 9/- -EA,ECH,Y,Y,N
SIO,@Product Family,122705,Lux Purple Lotus 70gx2 (Rs.11.00 Off),ECH,Y,Y,N
SIO,@Product Family,122704,Lux Strawberry Cream 70gx2 (Rs.11.00 Off) 122704,ECH,Y,Y,N
SIO,@Product Family,122771,Lysol floral 500ml,ECH,Y,Y,N
SIO,@Product Family,114587,Lysol Liquid - Citrus -950ml,ECH,Y,Y,N
SIO,@Product Family,122882,Mars Toilet Roll -1s (15% Off),ECH,Y,Y,N
SIO,@Product Family,124949,Mortein Aerosol Fast Kill - 400ml (Rs.35/- off),ECH,Y,Y,N
SIO,@Product Family,125537,Mr Muscle 5 in 1 Toilet Cleaner - 500ml (Free Sunny D/Powder 80g),ECH,Y,Y,N
SIO,@Product Family,124947,Nimex Paper Serviettes - 1 ply 100 (15% off),ECH,Y,Y,N
SIO,@Product Family,124687,Nimex Paper Serviettes 1ply 50s (15% off),ECH,Y,Y,N
SIO,@Product Family,124686,Nimex Paper Serviettes 2ply 100s (15% off),ECH,Y,Y,N
SIO,@Product Family,124689,Nimex Paper Serviettes 2ply 50s (15% off),ECH,Y,Y,N
SIO,@Product Family,124688,Nimex Toilet Tissue - Two in One (15% off),ECH,Y,Y,N
SIO,@Product Family,124948,Nimex Toilet Tissues - Single (15% off),ECH,Y,Y,N
SIO,@Product Family,121455,ORG-CFL Day  WARMW 7w Spiral-PIN(10%Off) -7W,ECH,Y,Y,N
SIO,@Product Family,123834,Panasonic Batterys-RO3NT/2B-AAA (10% Off),ECH,Y,Y,N
SIO,@Product Family,124676,Panasonic Standard battery10% Off,ECH,Y,Y,N
SIO,@Product Family,112669,Paris Talc (85g) (Paris Talc 50g Free),ECH,Y,Y,N
SIO,@Product Family,112899,Pears Baby Cream(100ml)Free Pears Baby Soap(75g) -EA,ECH,Y,Y,N
SIO,@Product Family,123270,Pears Baby Cream-Pure & Gentle 100ml (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,123933,Pears Baby Multy Pack 375g (Pears Baby Soap 75g Free),ECH,Y,Y,N
SIO,@Product Family,124693,Pears Baby Soap - Pure & Gentle 100gx3 (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,124602,"Pears Baby Soap 100g, 250g Cream, 50ml Cologne - Canister Free",ECH,Y,Y,N
SIO,@Product Family,123982,Pears Cologne Magic Drop 100ml (Rs.26.00 Off),ECH,Y,Y,N
SIO,@Product Family,125546,Perlwite Laundry Soap - Lemon -(120gx3 Get 1 Free),ECH,Y,Y,N
SIO,@Product Family,123713,Rin 01kg (Rin 100g Free),ECH,Y,Y,N
SIO,@Product Family,112949,Rin 2 x 200g & Cloth Pegs -200g,ECH,Y,Y,N
SIO,@Product Family,115030,Rin 500g 200g (Rs.11/ Off) -EA,ECH,Y,Y,N
SIO,@Product Family,122967,Rin Powder 01kg (Canister Free),ECH,Y,Y,N
SIO,@Product Family,123700,Rin Refresh 01kg (Canister Free),ECH,Y,Y,N
SIO,@Product Family,123463,Rin Refresh 01kg (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,123874,Rin Refresh 1Kg (Rs.23.00 Off),ECH,Y,Y,N
SIO,@Product Family,123546,Rin Refresh W/Powder 01kg (Lifebuoy 100g Free),ECH,Y,Y,N
SIO,@Product Family,112599,Rin S/Whit Bucket -1.5Kg,ECH,Y,Y,N
SIO,@Product Family,123927,Rin Striking 01kg (Socks Free),ECH,Y,Y,N
SIO,@Product Family,112872,Rin White - Off Rs18/- -1kg,ECH,Y,Y,N
SIO,@Product Family,112706,Rin(500g)With Free 50g -EA,ECH,Y,Y,N
SIO,@Product Family,125071,Shock Liquid Shoe Polish Black - 40ml (20% off),ECH,Y,Y,N
SIO,@Product Family,125070,Shock Liquid Shoe Polish Brown - 75ml (20% off),ECH,Y,Y,N
SIO,@Product Family,125072,Shock Liquid Shoe Polish Sneaker White - 40ml (20% off),ECH,Y,Y,N
SIO,@Product Family,125069,Shock Polish Black - 36g (20% off),ECH,Y,Y,N
SIO,@Product Family,125073,Shock Super Whte - 120g (20% off),ECH,Y,Y,N
SIO,@Product Family,121869,Signal Fighter T Brush Rs  5 Off,ECH,Y,Y,N
SIO,@Product Family,113578,Signal Herbal & off 7/- -120g,ECH,Y,Y,N
SIO,@Product Family,112640,Signal Herbal TPaste 40g&Lifebuoy Nature Save 6 -EA,ECH,Y,Y,N
SIO,@Product Family,122702,Signal Junior T.Brushx2 (Sharpner Free),ECH,Y,Y,N
SIO,@Product Family,112700,Signal T/past With Signal Expart T/Brush Save Rs 9 -EA,ECH,Y,Y,N
SIO,@Product Family,113584,Signal Tooth Brush Fighter Double Pack & off 16/- -EA,ECH,Y,Y,N
SIO,@Product Family,113855,Signal Tooth Brush Fighter Multi Pack - Rs.16Off -EA,ECH,Y,Y,N
SIO,@Product Family,112937,Signal Tooth Paste & Tooth Brush & Cup Holder -EA,ECH,Y,Y,N
SIO,@Product Family,112637,Signal Tpaste 70g & Signal Tbrush -EA,ECH,Y,Y,N
SIO,@Product Family,123293,Ss Bottle Mop (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,124910,Ss Ceiling Brush - 1s (Save Rs.25/-),ECH,Y,Y,N
SIO,@Product Family,123536,SS Ceiling Brush 1s (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,124911,Ss Deck Brush - Hard - 1s (Save Rs.20/-),ECH,Y,Y,N
SIO,@Product Family,123534,SS Deck Brush - Hard (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,124912,Ss Deck Brush - Soft - 1s (Rs.20/-off),ECH,Y,Y,N
SIO,@Product Family,123296,Ss Deck Brush - Soft (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,123295,Ss Floor Mop - Large (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,123294,Ss Floor Mop - Small (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,124915,Ss Super Glue (10% off),ECH,Y,Y,N
SIO,@Product Family,123297,Ss Wiper No.01 - 2 Blades (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123535,SS Wiper No.02 - 1 Blade (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,124913,Ss Wiper No.1 (2 Blades) 1s (Rs.20/-off),ECH,Y,Y,N
SIO,@Product Family,123549,Sunlight Detegent Powder - Lemon & Rose 01kg (Vim 100g Free),ECH,Y,Y,N
SIO,@Product Family,113581,Sunlight Powder & off 11/- -400g,ECH,Y,Y,N
SIO,@Product Family,117815,Sunlight Soap 120gx2 / Surf Excel 300g (Sunlight Soap Free),ECH,Y,Y,N
SIO,@Product Family,112618,Sunlight Soap 120gX3 (Rs. 5 Off) -EA,ECH,Y,Y,N
SIO,@Product Family,112641,sunlight W/Powder 750g With W/Powder 100g Save15/- -EA,ECH,Y,Y,N
SIO,@Product Family,125270,Sunny D/Powder 1kg (Sunney D/P 80g Free),ECH,Y,Y,N
SIO,@Product Family,125272,Sunny Soap -120g (Sunney D/P 80g Free),ECH,Y,Y,N
SIO,@Product Family,113819,Sunsilk Blackshine 90ml (Lux Peach Cream 40g Free) -EA,ECH,Y,Y,N
SIO,@Product Family,117867,Sunsilk Soft & Smooth-200ml(White Raw Rice 1Kg Fre -EA,ECH,Y,Y,N
SIO,@Product Family,112947,Surf Excel & Free 30g -150g,ECH,Y,Y,N
SIO,@Product Family,112948,Surf Excel (300g) - Extra Fill (60g) -360g,ECH,Y,Y,N
SIO,@Product Family,122700,Surf Excel 01kg (Vim D/W Liquid Pouch 90ml Free),ECH,Y,Y,N
SIO,@Product Family,115032,Surf Excel 1.5kg (Bucket Free) -EA,ECH,Y,Y,N
SIO,@Product Family,121880,Surf Excel 1Kg - Rs 40 Offer,ECH,Y,Y,N
SIO,@Product Family,113590,Surf Excel 1kg &500g & Colour Penci set free -EA,ECH,Y,Y,N
SIO,@Product Family,112819,Surf Excel 1Kg (Canister Free) -EA,ECH,Y,Y,N
SIO,@Product Family,113588,Surf Excel 1Kg (Exercise Book Free) -1kg,ECH,Y,Y,N
SIO,@Product Family,117866,Surf Excel 1Kg (Red Raw 1Kg Free) -EA,ECH,Y,Y,N
SIO,@Product Family,125487,Surf Excel -1kg (Rs.40.00 Off),ECH,Y,Y,N
SIO,@Product Family,121992,Surf excel 1Kg (Rs30/-Off),ECH,Y,Y,N
SIO,@Product Family,113587,Surf Excel 3kg & Paint Set Free -3kg,ECH,Y,Y,N
SIO,@Product Family,124663,Surf Excel 500g - Free Cloth Peg,ECH,Y,Y,N
SIO,@Product Family,113589,Surf Excel 500g & Chocolate Free -500g,ECH,Y,Y,N
SIO,@Product Family,122760,Surf Excel 500g (Rs.18.00 Off),ECH,Y,Y,N
SIO,@Product Family,123258,Surf Excel 500g (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,113936,Surf Excel 500g (Vim 100g Free) -500g,ECH,Y,Y,N
SIO,@Product Family,112736,Surf Excel Save 14/- -500g,ECH,Y,Y,N
SIO,@Product Family,112740,Surf Excel-01kg (Ex.Book-80g Free),ECH,Y,Y,N
SIO,@Product Family,123715,Surf Exel 01kg (Bucket Free),ECH,Y,Y,N
SIO,@Product Family,124592,Surf Exel 500g (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,121884,Surf Matic 1Kg  - Canister Free,ECH,Y,Y,N
SIO,@Product Family,112712,Surf XL 500g (Vim 100g Free) -EA,ECH,Y,Y,N
SIO,@Product Family,125538,Teepol Dishwash - Lime -500ml + Sunny D/Powder 500g (Rs.20.00 off),ECH,Y,Y,N
SIO,@Product Family,125536,Teepol Gel Liquid - Lemony Lime -500ml (Free Sunny D/Powder 80g),ECH,Y,Y,N
SIO,@Product Family,125535,Teepol Gel Liquid - Lime -500ml (Free Sunny D/Powder 80g),ECH,Y,Y,N
SIO,@Product Family,125534,Teepol Gel Liquid - Orange -500ml (Free Sunny D/Powder 80g),ECH,Y,Y,N
SIO,@Product Family,125539,Teepol Scouring Powder -600g (Free Sunny D/Powder 30g),ECH,Y,Y,N
SIO,@Product Family,112752,Three Sunlight Yellow Soap with Sunlight Tray -EA,ECH,Y,Y,N
SIO,@Product Family,112761,Two Brightex Super Gold Scrubber Banded -EA,ECH,Y,Y,N
SIO,@Product Family,112841,Two Diva Soap Get 1 Free -120g,ECH,Y,Y,N
SIO,@Product Family,112866,Two Vim & Steel Wool Free -200g,ECH,Y,Y,N
SIO,@Product Family,123921,Velvet Kohomba & Aloe Bathing Bar 100g (Buy 3 get 1 Free),ECH,Y,Y,N
SIO,@Product Family,124781,Velvet Soap 100gx2 (Rose/Honey & Yoghurt)Scratch Card,ECH,Y,Y,N
SIO,@Product Family,124779,Velvet Soap 100gx2 (Rose/Milk&Almond)Scratch Card,ECH,Y,Y,N
SIO,@Product Family,124780,Velvet Soap 100gx2 (Rose/P.Lotus)Scratch Card,ECH,Y,Y,N
SIO,@Product Family,123814,Vendol Quicklight Washing Power 1Kg Bucket (Rs.21.00 Off),ECH,Y,Y,N
SIO,@Product Family,124071,Vendol Quicklight Washing Power WithBucktet -1Kg (Vendol WhiteSoap Free),ECH,Y,Y,N
SIO,@Product Family,125411,Vendol Quicklight Washing PowerWith Bucktet -1Kg (10% Off),ECH,Y,Y,N
SIO,@Product Family,125514,Vim Anti Bacterial Liquid-500ml (Dishwasher Brush Free),ECH,Y,Y,N
SIO,@Product Family,117817,Vim Bar 100g 4(Rs   7/- Off) -EA,ECH,Y,Y,N
SIO,@Product Family,121868,Vim D W Liquid 500ml Rs 10 Off,ECH,Y,Y,N
SIO,@Product Family,125513,Vim Dishwash Bar - 200g (Rs.5.00 off),ECH,Y,Y,N
SIO,@Product Family,117803,Vim Liquid 500ml   Hand Pump Free -EA,ECH,Y,Y,N
SIO,@Product Family,117947,Vim Liquid 500ml   Surf Excel 500g (Rs. 33/  Off) -EA,ECH,Y,Y,N
SIO,@Product Family,117945,Vim Liquid 500ml 2 (Hand Brush Free) -EA,ECH,Y,Y,N
SIO,@Product Family,117960,Vim Liquid 500ml Domex 500ml(Rs 40/- off) -EA,ECH,Y,Y,N
SIO,@Product Family,112813,Vim Multi Surf Cleaner (Apple)&Brush (Branded) -EA,ECH,Y,Y,N
SIO,@Product Family,112814,Vim Multi Surf Cleaner (Flora)&Brush (Branded) -EA,ECH,Y,Y,N
SIO,@Product Family,112812,Vim Multi Surf Cleaner (Lime)&Brush (Branded) -EA,ECH,Y,Y,N
SIO,@Product Family,112720,Vim Multi Surface - 500ml (Cloth Free) -EA,ECH,Y,Y,N
SIO,@Product Family,112817,Vim Multi Surf-Floral (500ml) with Lifebuoy Soap -500ml,ECH,Y,Y,N
SIO,@Product Family,113928,Wonderlight Detergent Power 1Kg (Cloth Pegs Free) -EA,ECH,Y,Y,N
SIO,@Product Family,123513,Wonderlight Soap - Green 120gx2 (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123515,Wonderlight Soap - White 120gx2 (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123514,Wonderlight Soap - Yellow 120gx2 (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123465,Wonderlight Soap Multipack 120gx3 - Green (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123464,Wonderlight Soap Multipack 120gx3 - White (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123230,Wonderlight Soap Multipack 120gx3 - Yellow (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123269,Wonderlight Wonder Power 01kg (Canister Free),ECH,Y,Y,N
SIO,@Product Family,125556,Chandanalepa Veralu & Pera Conditioner 80ml (Free S/Berry Lotion 50ml),ECH,Y,Y,N
SIO,@Product Family,124933,Chandanalepa Veralu & Pera Conditioner 80ml (Rs.20/- off),ECH,Y,Y,N
SIO,@Product Family,125386,Lacto Calamine Cream -43g (15% Off),ECH,Y,Y,N
SIO,@Product Family,125385,Lacto Calamine Lotion 100ml (15% Off),ECH,Y,Y,N
SIO,@Product Family,125151,Rani Rose Essance Soap 100g - 4 in 1 (Rani Soap 70g Free),ECH,Y,Y,N
SIO,@Product Family,124503,Reebonn Face Wash - Aloe Vera 120ml (10% off),ECH,Y,Y,N
SIO,@Product Family,124501,Reebonn Face Wash - Carrot 120ml (10% off),ECH,Y,Y,N
SIO,@Product Family,124502,Reebonn Face Wash - Green Apple 120ml (10% off),ECH,Y,Y,N
SIO,@Product Family,124500,Reebonn Face Wash - Papaya 120ml (10% off),ECH,Y,Y,N
SIO,@Product Family,125527,4ever Kohomba Kaha Whitening Face Wash - 100ml (25% Off),ECH,Y,Y,N
SIO,@Product Family,122907,4ever Kohomba Kaha Whitening Face Wash -100ml (20% Off),ECH,Y,Y,N
SIO,@Product Family,125524,4ever Rose Anti Acne Face Wash -100ml (25% off),ECH,Y,Y,N
SIO,@Product Family,124743,4ever Tea Tree Oil Face Wash - 100ml (40% Off),ECH,Y,Y,N
SIO,@Product Family,125525,4ever Tea Tree Oil Face Wash -100ml (25% off),ECH,Y,Y,N
SIO,@Product Family,125730,4Ever Venivel 5 Minutes Cleanup 60g (Save Rs.125.00/-),ECH,Y,Y,N
SIO,@Product Family,125526,4ever Venivel Face Wash - 100m l(25% off),ECH,Y,Y,N
SIO,@Product Family,124943,Alpenliebe Juzt Jelly Pouch (18pcs) (10% off),ECH,Y,Y,N
SIO,@Product Family,125651,Anchor Pedia Pro 1-2 Years -400g (10% Off),ECH,Y,Y,N
SIO,@Product Family,125652,Anchor Pedia Pro 2-5 Years -400g (10% Off),ECH,Y,Y,N
